Order_ID,Order_Date,Year,Quarter,Month,Month_Name,Year_Month,Customer_ID,Customer_Name,Customer_Segment,Customer_Since,Customer_Tenure_Days,Customer_Tenure_Years,City,State,Region,Product_ID,Product_Name,Category,Subcategory,Brand,Sales_Channel,Quantity,Unit_Price,Discount,Discount_Percent,Discount_Amount,Discount_Per_Unit,Unit_Cost,Gross_Sales,Revenue,Revenue_Per_Unit,COGS,Gross_Profit,Profit_Per_Unit,Gross_Margin,Day_Name
ORD03913,2024-05-24,2024,Q2,5,May,2024-05,CUS0015,Janya Gaba,Consumer,2024-02-25,89,0.243668720054757,Surat,Gujarat,West,PROD046,Running Shoes,Sports & Fitness,Sports Accessories,SportMax,Store,1,3635.48,0.0,0,0.0,0.0,2326.71,3635.48,3635.48,3635.48,2326.71,1308.77,1308.77,0.3599992298128445,Friday
ORD03914,2025-06-19,2025,Q2,6,June,2025-06,CUS0850,Jyoti Shetty,Small Business,2025-04-19,61,0.1670088980150582,New Delhi,Delhi,North,PROD023,Notebook,Office Supplies,Writing & Paper,PaperPlus,Store,7,182.23,0.1,10,127.56,18.22285714285714,94.76,1275.61,1148.05,164.0071428571428,663.32,484.73,69.24714285714286,0.4222202865728845,Thursday
ORD03915,2024-02-23,2024,Q1,2,February,2024-02,CUS0019,Veer Balay,Consumer,2023-09-08,168,0.459958932238193,Ahmedabad,Gujarat,West,PROD038,LED Light Strip,Home & Lifestyle,Home Essentials,LightPro,Online,1,961.83,0.1,10,96.18,96.18,529.01,961.83,865.65,865.65,529.01,336.64,336.64,0.3888869635533992,Friday
ORD03916,2023-10-05,2023,Q4,10,October,2023-10,CUS0100,Zinal Yohannan,Consumer,2022-09-05,395,1.08145106091718,Lucknow,Uttar Pradesh,North,PROD003,USB-C Hub,Electronics,Computer Accessories,TechCore,Online,3,1735.77,0.0,0,0.0,0.0,989.39,5207.31,5207.31,1735.77,2968.17,2239.14,746.38,0.4299993662754857,Thursday
ORD03917,2025-05-16,2025,Q2,5,May,2025-05,CUS0040,Mohini Prakash,Consumer,2024-09-23,235,0.6433949349760438,Hyderabad,Telangana,South,PROD046,Running Shoes,Sports & Fitness,Sports Accessories,SportMax,Online,2,3395.01,0.05,5,339.5,169.75,2172.81,6790.02,6450.52,3225.26,4345.62,2104.9,1052.45,0.3263147777233463,Friday
ORD03918,2023-08-18,2023,Q3,8,August,2023-08,CUS0897,Anirudh Kari,Corporate,2022-11-28,263,0.7200547570157426,Noida,Uttar Pradesh,North,PROD041,Yoga Mat,Sports & Fitness,Fitness Equipment,ActiveLife,Store,11,888.0,0.2,20,1953.6,177.6,488.4,9768.0,7814.4,710.4,5372.4,2442.0,222.0,0.3125,Friday
ORD03919,2025-12-28,2025,Q4,12,December,2025-12,CUS0789,Owen Parikh,Small Business,2022-11-25,1129,3.091033538672142,Noida,Uttar Pradesh,North,PROD028,Staple Pack,Office Supplies,Desk Supplies,WriteWell,Online,3,121.48,0.15,15,54.67,18.22333333333333,60.74,364.44,309.77,103.2566666666667,182.22,127.55,42.51666666666667,0.4117571101139555,Sunday
ORD03920,2025-02-13,2025,Q1,2,February,2025-02,CUS0666,Zaid Dhingra,Small Business,2023-09-28,504,1.379876796714579,Coimbatore,Tamil Nadu,South,PROD026,Desk Organizer,Office Supplies,Desk Supplies,OrganizeIt,Online,3,515.74,0.15,15,232.08,77.36,283.66,1547.22,1315.14,438.3800000000001,850.98,464.16,154.72,0.3529358091153794,Thursday
ORD03921,2025-11-23,2025,Q4,11,November,2025-11,CUS0973,Saanvi Kar,Corporate,2024-02-17,645,1.765913757700205,Delhi,Delhi,North,PROD027,Stapler,Office Supplies,Desk Supplies,WriteWell,Online,12,293.2,0.15,15,527.76,43.98,152.46,3518.4,2990.64,249.22,1829.52,1161.12,96.75999999999999,0.3882513441938849,Sunday
ORD03922,2024-07-30,2024,Q3,7,July,2024-07,CUS0802,Nicholas Seth,Small Business,2021-08-18,1077,2.948665297741273,Mysuru,Karnataka,South,PROD040,Humidifier,Home & Lifestyle,Home Essentials,AirPure,Online,3,5123.58,0.0,0,0.0,0.0,3381.56,15370.74,15370.74,5123.58,10144.68,5226.06,1742.02,0.340000546492882,Tuesday
ORD03923,2025-07-24,2025,Q3,7,July,2025-07,CUS0870,Hemal Kapadia,Corporate,2025-07-20,4,0.01095140314852841,Mysuru,Karnataka,South,PROD049,Badminton Racket,Sports & Fitness,Sports Accessories,SportMax,Store,7,1732.38,0.1,10,1212.67,173.2385714285714,1022.1,12126.66,10913.99,1559.141428571429,7154.7,3759.29,537.0414285714286,0.3444468979722357,Thursday
ORD03924,2025-01-04,2025,Q1,1,January,2025-01,CUS0837,Neha Dhawan,Small Business,2024-06-02,216,0.5913757700205339,Noida,Uttar Pradesh,North,PROD009,Portable Speaker,Electronics,Audio,AudioWave,Online,2,4432.68,0.15,15,1329.8,664.9,2615.28,8865.36,7535.56,3767.78,5230.56,2305.0,1152.5,0.3058830398802478,Saturday
ORD03925,2025-08-19,2025,Q3,8,August,2025-08,CUS0482,Xavier Bedi,Consumer,2025-07-08,42,0.1149897330595483,Surat,Gujarat,West,PROD041,Yoga Mat,Sports & Fitness,Fitness Equipment,ActiveLife,Online,2,891.55,0.05,5,89.16,44.58,490.35,1783.1,1693.94,846.97,980.7,713.24,356.62,0.4210538743993293,Tuesday
ORD03926,2023-04-18,2023,Q2,4,April,2023-04,CUS0808,Harrison Narula,Small Business,2022-10-01,199,0.5448323066392882,Siliguri,West Bengal,East,PROD042,Dumbbell Set,Sports & Fitness,Fitness Equipment,ActiveLife,Online,6,2529.13,0.05,5,758.74,126.4566666666667,1568.06,15174.78,14416.04,2402.673333333334,9408.36,5007.68,834.6133333333333,0.3473686255032589,Tuesday
ORD03927,2025-05-22,2025,Q2,5,May,2025-05,CUS0536,Champak Padmanabhan,Consumer,2024-03-30,418,1.144421629021218,Hyderabad,Telangana,South,PROD007,Wireless Earbuds,Electronics,Audio,SoundMax,Online,2,3664.33,0.05,5,366.43,183.215,2198.6,7328.66,6962.23,3481.115,4397.2,2565.03,1282.515,0.3684207502481246,Thursday
ORD03928,2025-07-05,2025,Q3,7,July,2025-07,CUS0175,Harini Gour,Consumer,2021-06-09,1487,4.071184120465435,Kolkata,West Bengal,East,PROD036,Table Lamp,Home & Lifestyle,Home Essentials,HomeEase,Online,2,1190.77,0.0,0,0.0,0.0,666.83,2381.54,2381.54,1190.77,1333.66,1047.88,523.94,0.440001007751287,Saturday
ORD03929,2024-11-23,2024,Q4,11,November,2024-11,CUS0018,Anamika Kanda,Consumer,2023-10-05,415,1.136208076659822,Mumbai,Maharashtra,West,PROD046,Running Shoes,Sports & Fitness,Sports Accessories,SportMax,Online,2,3472.56,0.1,10,694.51,347.255,2222.44,6945.12,6250.61,3125.305,4444.88,1805.73,902.865,0.2888886044722035,Saturday
ORD03930,2025-12-03,2025,Q4,12,December,2025-12,CUS0028,Advay Contractor,Consumer,2025-07-27,129,0.3531827515400411,Coimbatore,Tamil Nadu,South,PROD045,Exercise Bike,Sports & Fitness,Fitness Equipment,FitTech,Store,1,23907.22,0.05,5,1195.36,1195.36,17213.2,23907.22,22711.86,22711.86,17213.2,5498.66,5498.66,0.2421052260801185,Wednesday
ORD03931,2025-09-14,2025,Q3,9,September,2025-09,CUS0611,Ryan Gole,Small Business,2025-09-06,8,0.02190280629705681,Coimbatore,Tamil Nadu,South,PROD030,Calculator,Office Supplies,Desk Supplies,CalcPro,Store,2,661.76,0.1,10,132.35,66.175,397.06,1323.52,1191.17,595.585,794.12,397.05,198.525,0.3333277365951123,Sunday
ORD03932,2025-05-16,2025,Q2,5,May,2025-05,CUS0676,Hardik Sharaf,Small Business,2021-02-20,1546,4.232717316906228,Siliguri,West Bengal,East,PROD041,Yoga Mat,Sports & Fitness,Fitness Equipment,ActiveLife,Online,2,863.45,0.15,15,259.04,129.52,474.9,1726.9,1467.86,733.93,949.8,518.06,259.03,0.3529355660621585,Friday
ORD03933,2024-01-03,2024,Q1,1,January,2024-01,CUS0092,Dalaja Kari,Consumer,2022-11-24,405,1.108829568788501,Chennai,Tamil Nadu,South,PROD001,Wireless Mouse,Electronics,Computer Accessories,NovaTech,Online,3,888.61,0.05,5,133.29,44.43,515.39,2665.83,2532.54,844.18,1546.17,986.37,328.79,0.3894785472292639,Wednesday
ORD03934,2025-06-24,2025,Q2,6,June,2025-06,CUS0435,Veda Shetty,Consumer,2022-09-26,1002,2.743326488706365,Noida,Uttar Pradesh,North,PROD012,Executive Office Chair,Furniture,Office Furniture,WorkPro,Online,1,11791.68,0.0,0,0.0,0.0,8018.34,11791.68,11791.68,11791.68,8018.34,3773.34,3773.34,0.3200002035333387,Tuesday
ORD03935,2025-01-18,2025,Q1,1,January,2025-01,CUS0783,Kalpit Oak,Small Business,2022-07-06,927,2.537987679671458,Siliguri,West Bengal,East,PROD045,Exercise Bike,Sports & Fitness,Fitness Equipment,FitTech,Store,1,25579.81,0.15,15,3836.97,3836.97,18417.46,25579.81,21742.84,21742.84,18417.46,3325.38,3325.38,0.1529413820825614,Saturday
ORD03936,2025-08-15,2025,Q3,8,August,2025-08,CUS0364,Rajeshri Chand,Consumer,2022-11-21,998,2.732375085557837,Mysuru,Karnataka,South,PROD036,Table Lamp,Home & Lifestyle,Home Essentials,HomeEase,Online,3,1258.5,0.05,5,188.78,62.92666666666667,704.76,3775.5,3586.72,1195.573333333333,2114.28,1472.44,490.8133333333333,0.4105254940446982,Friday
ORD03937,2023-06-13,2023,Q2,6,June,2023-06,CUS0796,Advay Lanka,Small Business,2022-10-14,242,0.6625598904859685,Kolkata,West Bengal,East,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Online,6,939.02,0.15,15,845.12,140.8533333333333,544.63,5634.12,4789.0,798.1666666666666,3267.78,1521.22,253.5366666666667,0.317648778450616,Tuesday
ORD03938,2025-09-17,2025,Q3,9,September,2025-09,CUS0898,Siddharth Bains,Corporate,2025-04-17,153,0.4188911704312115,Hyderabad,Telangana,South,PROD045,Exercise Bike,Sports & Fitness,Fitness Equipment,FitTech,Store,10,25608.99,0.2,20,51217.98,5121.798000000001,18438.47,256089.9,204871.92,20487.192,184384.7,20487.22,2048.722,0.1000001366707551,Wednesday
ORD03939,2023-09-10,2023,Q3,9,September,2023-09,CUS0936,Chandresh Tripathi,Corporate,2022-11-23,291,0.7967145790554415,Ahmedabad,Gujarat,West,PROD036,Table Lamp,Home & Lifestyle,Home Essentials,HomeEase,Store,8,1186.6,0.1,10,949.28,118.66,664.5,9492.8,8543.52,1067.94,5316.0,3227.52,403.44,0.3777740322490027,Sunday
ORD03940,2025-07-31,2025,Q3,7,July,2025-07,CUS0771,Lipika Madan,Small Business,2022-07-13,1114,3.049965776865161,Nagpur,Maharashtra,West,PROD015,Folding Table,Furniture,Office Furniture,HomeSpace,Store,4,4497.7,0.1,10,1799.08,449.77,2878.53,17990.8,16191.72,4047.93,11514.12,4677.6,1169.4,0.2888883948091988,Thursday
ORD03941,2024-04-17,2024,Q2,4,April,2024-04,CUS0637,Rachit Pau,Small Business,2023-10-10,190,0.5201916495550992,Vadodara,Gujarat,West,PROD026,Desk Organizer,Office Supplies,Desk Supplies,OrganizeIt,Store,1,477.46,0.1,10,47.75,47.75,262.6,477.46,429.71,429.71,262.6,167.11,167.11,0.388890181750483,Wednesday
ORD03942,2023-07-01,2023,Q3,7,July,2023-07,CUS0988,Ekani Raj,Corporate,2021-12-19,559,1.530458590006845,Warangal,Telangana,South,PROD050,Sports Backpack,Sports & Fitness,Sports Accessories,ActiveLife,Store,13,1545.19,0.2,20,4017.49,309.0376923076923,865.31,20087.47,16069.98,1236.152307692308,11249.03,4820.95,370.8423076923077,0.2999972619754349,Saturday
ORD03943,2025-03-08,2025,Q1,3,March,2025-03,CUS0761,Jason Basak,Small Business,2024-12-03,95,0.2600958247775496,Coimbatore,Tamil Nadu,South,PROD006,Bluetooth Speaker,Electronics,Audio,SoundMax,Store,4,2112.06,0.0,0,0.0,0.0,1224.99,8448.24,8448.24,2112.06,4899.96,3548.28,887.07,0.4200022726627085,Saturday
ORD03944,2025-02-10,2025,Q1,2,February,2025-02,CUS0279,Yochana Chopra,Consumer,2024-11-05,97,0.2655715263518138,Vadodara,Gujarat,West,PROD021,Ballpoint Pen Pack,Office Supplies,Writing & Paper,WriteWell,Online,3,243.55,0.05,5,36.53,12.17666666666667,116.9,730.65,694.12,231.3733333333333,350.7,343.42,114.4733333333333,0.4947559499798306,Monday
ORD03945,2024-03-06,2024,Q1,3,March,2024-03,CUS0937,Neha Keer,Corporate,2021-09-02,916,2.507871321013005,Mysuru,Karnataka,South,PROD013,Computer Desk,Furniture,Office Furniture,WorkPro,Online,4,8146.09,0.2,20,6516.87,1629.2175,5457.88,32584.36,26067.49,6516.8725,21831.52,4235.97,1058.9925,0.162500110290634,Wednesday
ORD03946,2023-10-01,2023,Q4,10,October,2023-10,CUS0781,Daksh Kaul,Small Business,2022-11-11,324,0.8870636550308009,Ahmedabad,Gujarat,West,PROD021,Ballpoint Pen Pack,Office Supplies,Writing & Paper,WriteWell,Online,7,242.15,0.1,10,169.5,24.21428571428572,116.23,1695.05,1525.55,217.9357142857143,813.61,711.94,101.7057142857143,0.4666775916882436,Sunday
ORD03947,2025-07-31,2025,Q3,7,July,2025-07,CUS0548,Varenya Kibe,Consumer,2022-09-28,1037,2.839151266255989,Hyderabad,Telangana,South,PROD039,Air Purifier,Home & Lifestyle,Home Essentials,AirPure,Store,1,12474.92,0.05,5,623.75,623.75,8732.44,12474.92,11851.17,11851.17,8732.44,3118.73,3118.73,0.2631579835577416,Thursday
ORD03948,2024-04-29,2024,Q2,4,April,2024-04,CUS0620,Hitesh Anne,Small Business,2021-11-03,908,2.485968514715948,Lucknow,Uttar Pradesh,North,PROD010,Soundbar,Electronics,Audio,AudioWave,Online,3,8976.06,0.1,10,2692.82,897.6066666666667,5744.68,26928.18,24235.36,8078.453333333334,17234.04,7001.32,2333.773333333333,0.2888886321474077,Monday
ORD03949,2025-07-19,2025,Q3,7,July,2025-07,CUS0829,Manbir Kuruvilla,Small Business,2023-09-21,667,1.826146475017111,Coimbatore,Tamil Nadu,South,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Store,3,829.4,0.05,5,124.41,41.47,439.58,2488.2,2363.79,787.93,1318.74,1045.05,348.35,0.4421078014544439,Saturday
ORD03950,2023-08-28,2023,Q3,8,August,2023-08,CUS0240,Chandani Samra,Consumer,2023-02-17,192,0.5256673511293635,Kolkata,West Bengal,East,PROD032,Coffee Maker,Home & Lifestyle,Kitchen,HomeEase,Online,1,4284.76,0.0,0,0.0,0.0,2785.09,4284.76,4284.76,4284.76,2785.09,1499.67,1499.67,0.3500009335412018,Monday
ORD03951,2025-12-15,2025,Q4,12,December,2025-12,CUS0428,Yadavi Ganguly,Consumer,2025-12-10,5,0.01368925393566051,Noida,Uttar Pradesh,North,PROD014,Standing Desk,Furniture,Office Furniture,WorkPro,Online,1,14533.35,0.0,0,0.0,0.0,10028.01,14533.35,14533.35,14533.35,10028.01,4505.34,4505.34,0.3100001032108908,Monday
ORD03952,2023-05-25,2023,Q2,5,May,2023-05,CUS0739,Girik Bassi,Small Business,2022-12-21,155,0.4243668720054757,Vadodara,Gujarat,West,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Online,5,881.72,0.05,5,220.43,44.086,511.4,4408.6,4188.17,837.634,2557.0,1631.17,326.234,0.3894708189973187,Thursday
ORD03953,2024-10-19,2024,Q4,10,October,2024-10,CUS0814,Atharv Jhaveri,Small Business,2022-06-15,857,2.346338124572211,Nagpur,Maharashtra,West,PROD022,Gel Pen Pack,Office Supplies,Writing & Paper,WriteWell,Store,3,299.5,0.0,0,0.0,0.0,146.75,898.5,898.5,299.5,440.25,458.25,152.75,0.510016694490818,Saturday
ORD03954,2025-06-05,2025,Q2,6,June,2025-06,CUS0942,Yashoda Jhaveri,Corporate,2024-11-18,199,0.5448323066392882,Kolkata,West Bengal,East,PROD049,Badminton Racket,Sports & Fitness,Sports Accessories,SportMax,Store,7,1732.83,0.15,15,1819.47,259.9242857142857,1022.37,12129.81,10310.34,1472.905714285714,7156.59,3153.75,450.5357142857143,0.3058822502458697,Thursday
ORD03955,2024-06-21,2024,Q2,6,June,2024-06,CUS0098,Yasti D’Alia,Consumer,2024-04-11,71,0.1943874058863792,Lucknow,Uttar Pradesh,North,PROD002,Mechanical Keyboard,Electronics,Computer Accessories,NovaTech,Online,2,2853.12,0.05,5,285.31,142.655,1711.87,5706.24,5420.93,2710.465,3423.74,1997.19,998.595,0.3684220235273283,Friday
ORD03956,2025-03-16,2025,Q1,3,March,2025-03,CUS0343,Dominic Narayan,Consumer,2021-10-21,1242,3.40041067761807,Madurai,Tamil Nadu,South,PROD021,Ballpoint Pen Pack,Office Supplies,Writing & Paper,WriteWell,Online,1,255.42,0.0,0,0.0,0.0,122.6,255.42,255.42,255.42,122.6,132.82,132.82,0.5200062641923107,Sunday
ORD03957,2025-06-04,2025,Q2,6,June,2025-06,CUS0911,Ganga Keer,Corporate,2021-01-09,1607,4.399726214921286,Bengaluru,Karnataka,South,PROD026,Desk Organizer,Office Supplies,Desk Supplies,OrganizeIt,Store,5,484.22,0.1,10,242.11,48.422,266.32,2421.1,2178.99,435.7979999999999,1331.6,847.39,169.478,0.3888911835299841,Wednesday
ORD03958,2025-08-15,2025,Q3,8,August,2025-08,CUS0997,Garima Barad,Corporate,2021-09-29,1416,3.876796714579056,Mysuru,Karnataka,South,PROD010,Soundbar,Electronics,Audio,AudioWave,Store,13,8993.49,0.1,10,11691.54,899.3492307692309,5755.83,116915.37,105223.83,8094.140769230769,74825.79,30398.04,2338.310769230769,0.2888893133808188,Friday
ORD03959,2023-03-11,2023,Q1,3,March,2023-03,CUS0697,Manya Merchant,Small Business,2021-06-19,630,1.724845995893224,Chennai,Tamil Nadu,South,PROD008,Noise Cancelling Headphones,Electronics,Audio,SoundMax,Online,4,7669.48,0.0,0,0.0,0.0,4755.08,30677.92,30677.92,7669.48,19020.32,11657.6,2914.4,0.379999687071353,Saturday
ORD03960,2025-10-12,2025,Q4,10,October,2025-10,CUS0981,Elijah Nadkarni,Corporate,2025-06-21,113,0.3093771389459274,Madurai,Tamil Nadu,South,PROD035,Lunch Box,Home & Lifestyle,Kitchen,LifePlus,Store,8,571.7,0.15,15,686.04,85.755,308.72,4573.6,3887.56,485.945,2469.76,1417.8,177.225,0.3647017666608361,Sunday
ORD03961,2023-03-12,2023,Q1,3,March,2023-03,CUS0006,Arunima Ahuja,Consumer,2022-05-12,304,0.8323066392881588,Ahmedabad,Gujarat,West,PROD020,Office Storage Box,Furniture,Storage,OrganizeIt,Online,3,1185.41,0.05,5,177.81,59.27,711.25,3556.23,3378.42,1126.14,2133.75,1244.67,414.89,0.3684177810929369,Sunday
ORD03962,2024-10-03,2024,Q4,10,October,2024-10,CUS0570,Irya Loke,Consumer,2024-05-18,138,0.37782340862423,New Delhi,Delhi,North,PROD022,Gel Pen Pack,Office Supplies,Writing & Paper,WriteWell,Online,2,308.88,0.0,0,0.0,0.0,151.35,617.76,617.76,308.88,302.7,315.06,157.53,0.510003885003885,Thursday
ORD03963,2024-09-01,2024,Q3,9,September,2024-09,CUS0836,Urvashi Barad,Small Business,2022-06-20,804,2.20123203285421,Kanpur,Uttar Pradesh,North,PROD018,Storage Rack,Furniture,Storage,HomeSpace,Store,2,5660.1,0.0,0,0.0,0.0,3792.27,11320.2,11320.2,5660.1,7584.54,3735.66,1867.83,0.3299994699740287,Sunday
ORD03964,2025-12-23,2025,Q4,12,December,2025-12,CUS0885,Shaurya Ganguly,Corporate,2025-11-26,27,0.07392197125256673,Chennai,Tamil Nadu,South,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Online,4,814.03,0.2,20,651.22,162.805,431.44,3256.12,2604.9,651.225,1725.76,879.14,219.785,0.3374947214864294,Tuesday
ORD03965,2025-01-30,2025,Q1,1,January,2025-01,CUS0703,Akshay Lala,Small Business,2022-11-02,820,2.245037645448323,Kanpur,Uttar Pradesh,North,PROD023,Notebook,Office Supplies,Writing & Paper,PaperPlus,Online,6,178.56,0.05,5,53.57,8.928333333333333,92.85,1071.36,1017.79,169.6316666666667,557.1,460.69,76.78166666666667,0.4526375774963401,Thursday
ORD03966,2023-03-23,2023,Q1,3,March,2023-03,CUS0784,Daniel Bains,Small Business,2022-04-04,353,0.9664613278576317,Nagpur,Maharashtra,West,PROD012,Executive Office Chair,Furniture,Office Furniture,WorkPro,Store,1,11416.55,0.15,15,1712.48,1712.48,7763.25,11416.55,9704.07,9704.07,7763.25,1940.82,1940.82,0.2000006182972711,Thursday
ORD03967,2025-01-26,2025,Q1,1,January,2025-01,CUS0417,Wakeeta Bal,Consumer,2024-01-27,365,0.999315537303217,New Delhi,Delhi,North,PROD031,Electric Kettle,Home & Lifestyle,Kitchen,HomeEase,Store,2,1829.22,0.0,0,0.0,0.0,1134.12,3658.44,3658.44,1829.22,2268.24,1390.2,695.1,0.3799980319480434,Sunday
ORD03968,2024-06-09,2024,Q2,6,June,2024-06,CUS0840,Geetika Mitter,Small Business,2023-08-25,289,0.7912388774811773,Vadodara,Gujarat,West,PROD044,Fitness Tracker,Sports & Fitness,Fitness Equipment,FitTech,Store,7,4091.57,0.1,10,2864.1,409.1571428571428,2495.86,28640.99,25776.89,3682.412857142857,17471.02,8305.87,1186.552857142857,0.322221571337737,Sunday
ORD03969,2025-06-08,2025,Q2,6,June,2025-06,CUS0788,Nakul Sarkar,Small Business,2025-02-22,106,0.2902121834360027,Mangaluru,Karnataka,South,PROD034,Water Bottle,Home & Lifestyle,Kitchen,LifePlus,Store,5,710.2,0.1,10,355.1,71.02000000000001,390.61,3551.0,3195.9,639.1800000000001,1953.05,1242.85,248.57,0.3888888888888888,Sunday
ORD03970,2025-12-16,2025,Q4,12,December,2025-12,CUS0178,Max Dixit,Consumer,2025-10-15,62,0.1697467488021903,Siliguri,West Bengal,East,PROD013,Computer Desk,Furniture,Office Furniture,WorkPro,Online,1,8056.59,0.1,10,805.66,805.66,5397.92,8056.59,7250.93,7250.93,5397.92,1853.01,1853.01,0.2555548046940185,Tuesday
ORD03971,2025-07-06,2025,Q3,7,July,2025-07,CUS0894,Tamanna Venkatesh,Corporate,2025-06-17,19,0.05201916495550993,Surat,Gujarat,West,PROD008,Noise Cancelling Headphones,Electronics,Audio,SoundMax,Store,15,7573.62,0.15,15,17040.64,1136.042666666667,4695.64,113604.3,96563.66,6437.577333333334,70434.6,26129.06,1741.937333333334,0.2705889565494928,Sunday
ORD03972,2024-11-16,2024,Q4,11,November,2024-11,CUS0439,Amara Sengupta,Consumer,2023-02-10,645,1.765913757700205,Coimbatore,Tamil Nadu,South,PROD047,Football,Sports & Fitness,Sports Accessories,SportMax,Online,3,908.03,0.1,10,272.41,90.80333333333334,517.58,2724.09,2451.68,817.2266666666666,1552.74,898.94,299.6466666666667,0.3666628597533121,Saturday
ORD03973,2024-12-28,2024,Q4,12,December,2024-12,CUS0921,Qadim Comar,Corporate,2024-05-30,212,0.5804243668720055,Lucknow,Uttar Pradesh,North,PROD039,Air Purifier,Home & Lifestyle,Home Essentials,AirPure,Store,2,12360.52,0.15,15,3708.16,1854.08,8652.36,24721.04,21012.88,10506.44,17304.72,3708.16,1854.08,0.1764708121875725,Saturday
ORD03974,2024-03-31,2024,Q1,3,March,2024-03,CUS0243,Chakrika Merchant,Consumer,2021-03-10,1117,3.058179329226557,Vadodara,Gujarat,West,PROD018,Storage Rack,Furniture,Storage,HomeSpace,Online,2,5295.16,0.05,5,529.52,264.76,3547.76,10590.32,10060.8,5030.4,7095.52,2965.28,1482.64,0.2947360050890586,Sunday
ORD03975,2025-11-16,2025,Q4,11,November,2025-11,CUS0990,Zansi Prasad,Corporate,2025-05-17,183,0.5010266940451745,Coimbatore,Tamil Nadu,South,PROD042,Dumbbell Set,Sports & Fitness,Fitness Equipment,ActiveLife,Online,6,2400.21,0.2,20,2880.25,480.0416666666667,1488.13,14401.26,11521.01,1920.168333333333,8928.78,2592.23,432.0383333333334,0.2250002386943506,Sunday
ORD03976,2025-09-20,2025,Q3,9,September,2025-09,CUS0766,Yatan Merchant,Small Business,2025-03-31,173,0.4736481861738535,Ahmedabad,Gujarat,West,PROD016,Bookshelf,Furniture,Storage,HomeSpace,Online,2,5872.99,0.0,0,0.0,0.0,3876.17,11745.98,11745.98,5872.99,7752.34,3993.64,1996.82,0.3400005789214693,Saturday
ORD03977,2024-12-12,2024,Q4,12,December,2024-12,CUS0388,Ryan Barman,Consumer,2023-09-08,461,1.262149212867899,Mumbai,Maharashtra,West,PROD017,Filing Cabinet,Furniture,Storage,WorkPro,Online,1,6777.72,0.0,0,0.0,0.0,4744.4,6777.72,6777.72,6777.72,4744.4,2033.32,2033.32,0.3000005901689654,Thursday
ORD03978,2025-11-14,2025,Q4,11,November,2025-11,CUS0672,Dev Warrior,Small Business,2024-05-20,543,1.486652977412731,Mysuru,Karnataka,South,PROD034,Water Bottle,Home & Lifestyle,Kitchen,LifePlus,Store,3,722.16,0.05,5,108.32,36.10666666666666,397.19,2166.48,2058.16,686.0533333333333,1191.57,866.59,288.8633333333333,0.4210508415283555,Friday
